"trade_date","new_ath_marker","period","return"
"1971-01-21","N","5 year","0.0430"
"1971-01-22","N","5 year","0.0333"
"1971-01-25","N","5 year","0.0462"
"1971-01-26","N","5 year","0.0428"
"1971-01-27","N","5 year","0.0441"
"1971-01-28","N","5 year","0.0349"
"1971-01-29","N","5 year","0.0441"
"1971-02-01","N","5 year","0.0462"
"1971-02-02","N","5 year","0.0460"
"1971-02-03","N","5 year","0.0471"
"1971-02-04","N","5 year","0.0547"
"1971-02-05","N","5 year","0.0357"
"1971-02-08","N","5 year","0.0223"
"1971-02-09","N","5 year","0.0216"
"1971-02-10","N","5 year","0.0316"
"1971-02-11","N","5 year","0.0292"
"1971-02-12","N","5 year","0.0185"
"1971-02-16","N","5 year","0.0040"
"1971-02-17","N","5 year","0.0087"
"1971-02-18","N","5 year","0.0235"
"1971-02-19","N","5 year","0.0483"
"1971-02-22","N","5 year","0.0615"
"1971-02-23","N","5 year","0.0574"
"1971-02-24","N","5 year","0.0548"
"1971-02-25","N","5 year","0.0492"
"1971-02-26","N","5 year","0.0347"
"1971-03-01","N","5 year","0.0311"
"1971-03-02","N","5 year","0.0369"
"1971-03-03","N","5 year","0.0313"
"1971-03-04","N","5 year","0.0102"
"1971-03-05","N","5 year","0.0015"
"1971-03-08","N","5 year","0.0081"
"1971-03-09","N","5 year","0.0113"
"1971-03-10","N","5 year","0.0165"
"1971-03-11","N","5 year","0.0251"
"1971-03-12","N","5 year","0.0130"
"1971-03-15","N","5 year","-0.0090"
"1971-03-16","N","5 year","-0.0029"
"1971-03-17","N","5 year","-0.0026"
"1971-03-18","N","5 year","-0.0073"
"1971-03-19","N","5 year","-0.0043"
"1971-03-22","N","5 year","0.0009"
"1971-03-23","N","5 year","0.0196"
"1971-03-24","N","5 year","0.0381"
"1971-03-25","N","5 year","0.0325"
"1971-03-26","N","5 year","0.0290"
"1971-03-29","N","5 year","0.0238"
"1971-03-30","N","5 year","0.0174"
"1971-03-31","N","5 year","0.0245"
"1971-04-01","N","5 year","0.0184"
"1971-04-02","N","5 year","0.0168"
"1971-04-05","N","5 year","0.0270"
"1971-04-06","N","5 year","0.0182"
"1971-04-07","N","5 year","0.0023"
"1971-04-08","N","5 year","-0.0080"
"1971-04-12","N","5 year","-0.0261"
"1971-04-13","N","5 year","-0.0188"
"1971-04-14","N","5 year","-0.0296"
"1971-04-15","N","5 year","-0.0275"
"1971-04-16","N","5 year","-0.0198"
"1971-04-19","N","5 year","-0.0247"
"1971-04-20","N","5 year","-0.0071"
"1971-04-21","N","5 year","-0.0004"
"1971-04-22","N","5 year","-0.0056"
"1971-04-23","N","5 year","-0.0169"
"1971-04-26","N","5 year","-0.0145"
"1971-04-27","N","5 year","-0.0242"
"1971-04-28","N","5 year","-0.0252"
"1971-04-29","N","5 year","-0.0239"
"1971-04-30","N","5 year","-0.0222"
"1971-05-03","N","5 year","-0.0230"
"1971-05-04","N","5 year","-0.0228"
"1971-05-05","N","5 year","-0.0279"
"1971-05-06","N","5 year","-0.0201"
"1971-05-07","N","5 year","-0.0096"
"1971-05-10","N","5 year","0.0072"
"1971-05-11","N","5 year","0.0032"
"1971-05-12","N","5 year","-0.0013"
"1971-05-13","N","5 year","-0.0052"
"1971-05-14","N","5 year","-0.0085"
"1971-05-17","N","5 year","0.0040"
"1971-05-18","N","5 year","0.0043"
"1971-05-19","N","5 year","0.0011"
"1971-05-20","N","5 year","0.0068"
"1971-05-21","N","5 year","0.0027"
"1971-05-24","N","5 year","-0.0069"
"1971-05-25","N","5 year","0.0002"
"1971-05-26","N","5 year","-0.0025"
"1971-05-27","N","5 year","-0.0002"
"1971-05-28","N","5 year","0.0055"
"1971-06-01","N","5 year","-0.0035"
"1971-06-02","N","5 year","-0.0073"
"1971-06-03","N","5 year","-0.0087"
"1971-06-04","N","5 year","-0.0212"
"1971-06-07","N","5 year","-0.0248"
"1971-06-08","N","5 year","-0.0151"
"1971-06-09","N","5 year","-0.0154"
"1971-06-10","N","5 year","-0.0107"
"1971-06-11","N","5 year","-0.0015"
"1971-06-14","N","5 year","0.0173"
"1971-06-15","N","5 year","0.0114"
"1971-06-16","N","5 year","0.0148"
"1971-06-17","N","5 year","0.0309"
"1971-06-18","N","5 year","0.0484"
"1971-06-21","N","5 year","0.0655"
"1971-06-22","N","5 year","0.0603"
"1971-06-23","N","5 year","0.0492"
"1971-06-24","N","5 year","0.0492"
"1971-06-25","N","5 year","0.0585"
"1971-06-28","N","5 year","0.0582"
"1971-06-29","N","5 year","0.0510"
"1971-06-30","N","5 year","0.0459"
"1971-07-01","N","5 year","0.0382"
"1971-07-02","N","5 year","0.0434"
"1971-07-06","N","5 year","0.0379"
"1971-07-07","N","5 year","0.0379"
"1971-07-08","N","5 year","0.0363"
"1971-07-09","N","5 year","0.0426"
"1971-07-12","N","5 year","0.0504"
"1971-07-13","N","5 year","0.0620"
"1971-07-14","N","5 year","0.0678"
"1971-07-15","N","5 year","0.0596"
"1971-07-16","N","5 year","0.0562"
"1971-07-19","N","5 year","0.0542"
"1971-07-20","N","5 year","0.0443"
"1971-07-21","N","5 year","0.0457"
"1971-07-22","N","5 year","0.0486"
"1971-07-23","N","5 year","0.0517"
"1971-07-26","N","5 year","0.0547"
"1971-07-27","N","5 year","0.0583"
"1971-07-28","N","5 year","0.0616"
"1971-07-29","N","5 year","0.0720"
"1971-07-30","N","5 year","0.0822"
"1971-08-02","N","5 year","0.0753"
"1971-08-03","N","5 year","0.1019"
"1971-08-04","N","5 year","0.1122"
"1971-08-05","N","5 year","0.1037"
"1971-08-06","N","5 year","0.1012"
"1971-08-09","N","5 year","0.1065"
"1971-08-10","N","5 year","0.1162"
"1971-08-11","N","5 year","0.0993"
"1971-08-12","N","5 year","0.0856"
"1971-08-13","N","5 year","0.0895"
"1971-08-16","N","5 year","0.0574"
"1971-08-17","N","5 year","0.0481"
"1971-08-18","N","5 year","0.0604"
"1971-08-19","N","5 year","0.0533"
"1971-08-20","N","5 year","0.0411"
"1971-08-23","N","5 year","0.0264"
"1971-08-24","N","5 year","0.0087"
"1971-08-25","N","5 year","0.0161"
"1971-08-26","N","5 year","0.0108"
"1971-08-27","N","5 year","0.0099"
"1971-08-30","N","5 year","0.0256"
"1971-08-31","N","5 year","0.0392"
"1971-09-01","N","5 year","0.0504"
"1971-09-02","N","5 year","0.0466"
"1971-09-03","N","5 year","0.0359"
"1971-09-07","N","5 year","0.0384"
"1971-09-08","N","5 year","0.0355"
"1971-09-09","N","5 year","0.0357"
"1971-09-10","N","5 year","0.0421"
"1971-09-13","N","5 year","0.0422"
"1971-09-14","N","5 year","0.0463"
"1971-09-15","N","5 year","0.0449"
"1971-09-16","N","5 year","0.0570"
"1971-09-17","N","5 year","0.0631"
"1971-09-20","N","5 year","0.0666"
"1971-09-21","N","5 year","0.0855"
"1971-09-22","N","5 year","0.0913"
"1971-09-23","N","5 year","0.0868"
"1971-09-24","N","5 year","0.0881"
"1971-09-27","N","5 year","0.0989"
"1971-09-28","N","5 year","0.0821"
"1971-09-29","N","5 year","0.0763"
"1971-09-30","N","5 year","0.0702"
"1971-10-01","N","5 year","0.0530"
"1971-10-04","N","5 year","0.0486"
"1971-10-05","N","5 year","0.0416"
"1971-10-06","N","5 year","0.0316"
"1971-10-07","N","5 year","0.0352"
"1971-10-08","N","5 year","0.0322"
"1971-10-11","N","5 year","0.0250"
"1971-10-12","N","5 year","0.0124"
"1971-10-13","N","5 year","0.0312"
"1971-10-14","N","5 year","0.0280"
"1971-10-15","N","5 year","0.0313"
"1971-10-18","N","5 year","0.0423"
"1971-10-19","N","5 year","0.0459"
"1971-10-20","N","5 year","0.0637"
"1971-10-21","N","5 year","0.0541"
"1971-10-22","N","5 year","0.0466"
"1971-10-25","N","5 year","0.0523"
"1971-10-26","N","5 year","0.0667"
"1971-10-27","N","5 year","0.0850"
"1971-10-28","N","5 year","0.0814"
"1971-10-29","N","5 year","0.0920"
"1971-11-01","N","5 year","0.1110"
"1971-11-02","N","5 year","0.0938"
"1971-11-03","N","5 year","0.0738"
"1971-11-04","N","5 year","0.0804"
"1971-11-05","N","5 year","0.0673"
"1971-11-08","N","5 year","0.0552"
"1971-11-09","N","5 year","0.0514"
"1971-11-10","N","5 year","0.0578"
"1971-11-11","N","5 year","0.0816"
"1971-11-12","N","5 year","0.0773"
"1971-11-15","N","5 year","0.0881"
"1971-11-16","N","5 year","0.0791"
"1971-11-17","N","5 year","0.0836"
"1971-11-18","N","5 year","0.1059"
"1971-11-19","N","5 year","0.1125"
"1971-11-22","N","5 year","0.1300"
"1971-11-23","N","5 year","0.1309"
"1971-11-24","N","5 year","0.1337"
"1971-11-26","N","5 year","0.1219"
"1971-11-29","N","5 year","0.0967"
"1971-11-30","N","5 year","0.0863"
"1971-12-01","N","5 year","0.0728"
"1971-12-02","N","5 year","0.0655"
"1971-12-03","N","5 year","0.0587"
"1971-12-06","N","5 year","0.0731"
"1971-12-07","N","5 year","0.0683"
"1971-12-08","N","5 year","0.0739"
"1971-12-09","N","5 year","0.0779"
"1971-12-10","N","5 year","0.0718"
"1971-12-13","N","5 year","0.0686"
"1971-12-14","N","5 year","0.0758"
"1971-12-15","N","5 year","0.0670"
"1971-12-16","N","5 year","0.0507"
"1971-12-17","N","5 year","0.0399"
"1971-12-20","N","5 year","0.0207"
"1971-12-21","N","5 year","0.0238"
"1971-12-22","N","5 year","0.0349"
"1971-12-23","N","5 year","0.0407"
"1971-12-27","N","5 year","0.0506"
"1971-12-28","N","5 year","0.0473"
"1971-12-29","N","5 year","0.0404"
"1971-12-30","N","5 year","0.0501"
"1971-12-31","N","5 year","0.0526"
"1972-01-03","N","5 year","0.0524"
"1972-01-04","N","5 year","0.0353"
"1972-01-05","N","5 year","0.0164"
"1972-01-06","N","5 year","0.0146"
"1972-01-07","N","5 year","0.0149"
"1972-01-10","N","5 year","0.0182"
"1972-01-11","N","5 year","0.0045"
"1972-01-12","N","5 year","-0.0018"
"1972-01-13","N","5 year","0.0117"
"1972-01-14","N","5 year","0.0060"
"1972-01-17","N","5 year","0.0003"
"1972-01-18","N","5 year","-0.0070"
"1972-01-19","N","5 year","-0.0003"
"1972-01-20","N","5 year","-0.0088"
"1972-01-21","N","5 year","-0.0032"
"1972-01-24","N","5 year","0.0066"
"1972-01-25","N","5 year","0.0034"
"1972-01-26","N","5 year","-0.0016"
"1972-01-27","N","5 year","-0.0165"
"1972-01-28","N","5 year","-0.0214"
"1972-01-31","N","5 year","-0.0184"
"1972-02-01","N","5 year","-0.0141"
"1972-02-02","N","5 year","-0.0222"
"1972-02-03","N","5 year","-0.0267"
"1972-02-04","N","5 year","-0.0284"
"1972-02-07","N","5 year","-0.0254"
"1972-02-08","N","5 year","-0.0300"
"1972-02-09","N","5 year","-0.0457"
"1972-02-10","N","5 year","-0.0452"
"1972-02-11","N","5 year","-0.0462"
"1972-02-14","N","5 year","-0.0368"
"1972-02-15","N","5 year","-0.0380"
"1972-02-16","N","5 year","-0.0390"
"1972-02-17","N","5 year","-0.0442"
"1972-02-18","N","5 year","-0.0455"
"1972-02-22","N","5 year","-0.0456"
"1972-02-23","N","5 year","-0.0492"
"1972-02-24","N","5 year","-0.0555"
"1972-02-25","N","5 year","-0.0631"
"1972-02-28","N","5 year","-0.0600"
"1972-02-29","N","5 year","-0.0633"
"1972-03-01","N","5 year","-0.0623"
"1972-03-02","N","5 year","-0.0646"
"1972-03-03","N","5 year","-0.0654"
"1972-03-06","Y","5 year","-0.0691"
"1972-03-07","Y","5 year","-0.0700"
"1972-03-08","Y","5 year","-0.0742"
"1972-03-09","N","5 year","-0.0811"
"1972-03-10","N","5 year","-0.0711"
"1972-03-13","N","5 year","-0.0551"
"1972-03-14","N","5 year","-0.0575"
"1972-03-15","N","5 year","-0.0536"
"1972-03-16","N","5 year","-0.0496"
"1972-03-17","N","5 year","-0.0541"
"1972-03-20","N","5 year","-0.0584"
"1972-03-21","N","5 year","-0.0504"
"1972-03-22","N","5 year","-0.0547"
"1972-03-23","N","5 year","-0.0701"
"1972-03-24","N","5 year","-0.0727"
"1972-03-27","N","5 year","-0.0774"
"1972-03-28","N","5 year","-0.0762"
"1972-03-29","N","5 year","-0.0639"
"1972-03-30","N","5 year","-0.0808"
"1972-04-03","N","5 year","-0.0861"
"1972-04-04","N","5 year","-0.0915"
"1972-04-05","Y","5 year","-0.1008"
"1972-04-06","Y","5 year","-0.1052"
"1972-04-07","Y","5 year","-0.1028"
"1972-04-10","N","5 year","-0.0966"
"1972-04-11","Y","5 year","-0.0991"
"1972-04-12","Y","5 year","-0.0910"
"1972-04-13","N","5 year","-0.0887"
"1972-04-14","N","5 year","-0.0805"
"1972-04-17","N","5 year","-0.0819"
"1972-04-18","N","5 year","-0.0841"
"1972-04-19","N","5 year","-0.0836"
"1972-04-20","N","5 year","-0.0792"
"1972-04-21","N","5 year","-0.0839"
"1972-04-24","N","5 year","-0.1020"
"1972-04-25","N","5 year","-0.0931"
"1972-04-26","N","5 year","-0.0915"
"1972-04-27","N","5 year","-0.0849"
"1972-04-28","N","5 year","-0.0879"
"1972-05-01","N","5 year","-0.0727"
"1972-05-02","N","5 year","-0.0674"
"1972-05-03","N","5 year","-0.0619"
"1972-05-04","N","5 year","-0.0592"
"1972-05-05","N","5 year","-0.0612"
"1972-05-08","N","5 year","-0.0656"
"1972-05-09","N","5 year","-0.0531"
"1972-05-10","N","5 year","-0.0564"
"1972-05-11","N","5 year","-0.0661"
"1972-05-12","N","5 year","-0.0719"
"1972-05-15","N","5 year","-0.0692"
"1972-05-16","N","5 year","-0.0674"
"1972-05-17","N","5 year","-0.0666"
"1972-05-18","N","5 year","-0.0708"
"1972-05-19","N","5 year","-0.0835"
"1972-05-22","N","5 year","-0.1052"
"1972-05-23","N","5 year","-0.1059"
"1972-05-24","Y","5 year","-0.1146"
"1972-05-25","Y","5 year","-0.1239"
"1972-05-26","Y","5 year","-0.1234"
"1972-05-30","N","5 year","-0.1289"
"1972-05-31","N","5 year","-0.1224"
"1972-06-01","N","5 year","-0.1163"
"1972-06-02","N","5 year","-0.1184"
"1972-06-05","N","5 year","-0.1065"
"1972-06-06","N","5 year","-0.1015"
"1972-06-07","N","5 year","-0.0922"
"1972-06-08","N","5 year","-0.0846"
"1972-06-09","N","5 year","-0.0816"
"1972-06-12","N","5 year","-0.0773"
"1972-06-13","N","5 year","-0.0819"
"1972-06-14","N","5 year","-0.0787"
"1972-06-15","N","5 year","-0.0814"
"1972-06-16","N","5 year","-0.0785"
"1972-06-19","N","5 year","-0.0711"
"1972-06-20","N","5 year","-0.0750"
"1972-06-21","N","5 year","-0.0740"
"1972-06-22","N","5 year","-0.0756"
"1972-06-23","N","5 year","-0.0707"
"1972-06-26","N","5 year","-0.0605"
"1972-06-27","N","5 year","-0.0595"
"1972-06-28","N","5 year","-0.0643"
"1972-06-29","N","5 year","-0.0628"
"1972-06-30","N","5 year","-0.0622"
"1972-07-03","N","5 year","-0.0688"
"1972-07-05","N","5 year","-0.0741"
"1972-07-06","N","5 year","-0.0868"
"1972-07-07","N","5 year","-0.0891"
"1972-07-10","N","5 year","-0.0792"
"1972-07-11","N","5 year","-0.0724"
"1972-07-12","N","5 year","-0.0696"
"1972-07-13","N","5 year","-0.0630"
"1972-07-14","N","5 year","-0.0620"
"1972-07-17","N","5 year","-0.0466"
"1972-07-18","N","5 year","-0.0461"
"1972-07-19","N","5 year","-0.0410"
"1972-07-20","N","5 year","-0.0386"
"1972-07-21","N","5 year","-0.0475"
"1972-07-24","N","5 year","-0.0655"
"1972-07-25","N","5 year","-0.0627"
"1972-07-26","N","5 year","-0.0675"
"1972-07-27","N","5 year","-0.0805"
"1972-07-28","N","5 year","-0.0800"
"1972-07-31","N","5 year","-0.0770"
"1972-08-01","N","5 year","-0.0856"
"1972-08-02","N","5 year","-0.0987"
"1972-08-03","N","5 year","-0.1069"
"1972-08-04","N","5 year","-0.1059"
"1972-08-07","N","5 year","-0.1141"
"1972-08-08","Y","5 year","-0.1147"
"1972-08-09","Y","5 year","-0.1155"
"1972-08-10","Y","5 year","-0.1092"
"1972-08-11","Y","5 year","-0.1232"
"1972-08-14","Y","5 year","-0.1277"
"1972-08-15","N","5 year","-0.1239"
"1972-08-16","N","5 year","-0.1248"
"1972-08-17","N","5 year","-0.1222"
"1972-08-18","N","5 year","-0.1260"
"1972-08-21","N","5 year","-0.1247"
"1972-08-22","N","5 year","-0.1301"
"1972-08-23","N","5 year","-0.1304"
"1972-08-24","N","5 year","-0.1242"
"1972-08-25","N","5 year","-0.1312"
"1972-08-28","N","5 year","-0.1207"
"1972-08-29","N","5 year","-0.1222"
"1972-08-30","N","5 year","-0.1283"
"1972-08-31","N","5 year","-0.1289"
"1972-09-01","N","5 year","-0.1317"
"1972-09-05","N","5 year","-0.1216"
"1972-09-06","N","5 year","-0.1162"
"1972-09-07","N","5 year","-0.1113"
"1972-09-08","N","5 year","-0.1168"
"1972-09-11","N","5 year","-0.1231"
"1972-09-12","N","5 year","-0.1147"
"1972-09-13","N","5 year","-0.1176"
"1972-09-14","N","5 year","-0.1137"
"1972-09-15","N","5 year","-0.1104"
"1972-09-18","N","5 year","-0.1175"
"1972-09-19","N","5 year","-0.1170"
"1972-09-20","N","5 year","-0.1170"
"1972-09-21","N","5 year","-0.1229"
"1972-09-22","N","5 year","-0.1238"
"1972-09-25","N","5 year","-0.1173"
"1972-09-26","N","5 year","-0.1182"
"1972-09-27","N","5 year","-0.1315"
"1972-09-28","N","5 year","-0.1363"
"1972-09-29","N","5 year","-0.1330"
"1972-10-02","N","5 year","-0.1218"
"1972-10-03","N","5 year","-0.1229"
"1972-10-04","N","5 year","-0.1277"
"1972-10-05","N","5 year","-0.1213"
"1972-10-06","N","5 year","-0.1238"
"1972-10-09","N","5 year","-0.1287"
"1972-10-10","N","5 year","-0.1295"
"1972-10-11","N","5 year","-0.1331"
"1972-10-12","N","5 year","-0.1341"
"1972-10-13","N","5 year","-0.1340"
"1972-10-16","N","5 year","-0.1246"
"1972-10-17","N","5 year","-0.1305"
"1972-10-18","N","5 year","-0.1362"
"1972-10-19","N","5 year","-0.1450"
"1972-10-20","N","5 year","-0.1517"
"1972-10-23","N","5 year","-0.1696"
"1972-10-24","N","5 year","-0.1731"
"1972-10-25","N","5 year","-0.1781"
"1972-10-26","N","5 year","-0.1702"
"1972-10-27","N","5 year","-0.1653"
"1972-10-30","N","5 year","-0.1650"
"1972-10-31","N","5 year","-0.1724"
"1972-11-01","Y","5 year","-0.1892"
"1972-11-02","Y","5 year","-0.1989"
"1972-11-03","Y","5 year","-0.2054"
"1972-11-06","N","5 year","-0.1903"
"1972-11-08","N","5 year","-0.1843"
"1972-11-09","N","5 year","-0.1808"
"1972-11-10","N","5 year","-0.1672"
"1972-11-13","N","5 year","-0.1631"
"1972-11-14","Y","5 year","-0.1708"
"1972-11-15","N","5 year","-0.1622"
"1972-11-16","Y","5 year","-0.1709"
"1972-11-17","Y","5 year","-0.1760"
"1972-11-20","Y","5 year","-0.1755"
"1972-11-21","Y","5 year","-0.1804"
"1972-11-22","Y","5 year","-0.1780"
"1972-11-24","Y","5 year","-0.1755"
"1972-11-27","N","5 year","-0.1772"
"1972-11-28","N","5 year","-0.1754"
"1972-11-29","N","5 year","-0.1885"
"1972-11-30","N","5 year","-0.1872"
"1972-12-01","Y","5 year","-0.1933"
"1972-12-04","Y","5 year","-0.1995"
"1972-12-05","N","5 year","-0.1982"
"1972-12-06","Y","5 year","-0.2134"
"1972-12-07","Y","5 year","-0.2177"
"1972-12-08","Y","5 year","-0.2179"
"1972-12-11","Y","5 year","-0.2140"
"1972-12-12","N","5 year","-0.2109"
"1972-12-13","N","5 year","-0.2109"
"1972-12-14","N","5 year","-0.2047"
"1972-12-15","N","5 year","-0.2089"
"1972-12-18","N","5 year","-0.2071"
"1972-12-19","N","5 year","-0.2033"
"1972-12-20","N","5 year","-0.2022"
"1972-12-21","N","5 year","-0.1917"
"1972-12-22","N","5 year","-0.1902"
"1972-12-26","N","5 year","-0.1858"
"1972-12-27","N","5 year","-0.1902"
"1972-12-29","N","5 year","-0.1958"
"1973-01-02","N","5 year","-0.2123"
"1973-01-03","Y","5 year","-0.2154"
"1973-01-04","N","5 year","-0.2168"
"1973-01-05","Y","5 year","-0.2263"
"1973-01-08","N","5 year","-0.2437"
"1973-01-09","N","5 year","-0.2430"
"1973-01-10","N","5 year","-0.2450"
"1973-01-11","Y","5 year","-0.2537"
"1973-01-12","N","5 year","-0.2471"
"1973-01-15","N","5 year","-0.2449"
"1973-01-16","N","5 year","-0.2430"
"1973-01-17","N","5 year","-0.2427"
"1973-01-18","N","5 year","-0.2380"
"1973-01-19","N","5 year","-0.2415"
"1973-01-22","N","5 year","-0.2451"
"1973-01-23","N","5 year","-0.2451"
"1973-01-24","N","5 year","-0.2354"
"1973-01-26","N","5 year","-0.2393"
"1973-01-29","N","5 year","-0.2299"
"1973-01-30","N","5 year","-0.2287"
"1973-01-31","N","5 year","-0.2308"
"1973-02-01","N","5 year","-0.2164"
"1973-02-02","N","5 year","-0.2118"
"1973-02-05","N","5 year","-0.2165"
"1973-02-06","N","5 year","-0.2180"
"1973-02-07","N","5 year","-0.2053"
"1973-02-08","N","5 year","-0.1973"
"1973-02-09","N","5 year","-0.2126"
"1973-02-12","N","5 year","-0.2257"
"1973-02-13","N","5 year","-0.2305"
"1973-02-14","N","5 year","-0.2264"
"1973-02-15","N","5 year","-0.2239"
"1973-02-16","N","5 year","-0.2340"
"1973-02-20","N","5 year","-0.2410"
"1973-02-21","N","5 year","-0.2363"
"1973-02-22","N","5 year","-0.2349"
"1973-02-23","N","5 year","-0.2255"
"1973-02-26","N","5 year","-0.2181"
"1973-02-27","N","5 year","-0.2090"
"1973-02-28","N","5 year","-0.2206"
"1973-03-01","N","5 year","-0.2149"
"1973-03-02","N","5 year","-0.2223"
"1973-03-05","N","5 year","-0.2288"
"1973-03-06","N","5 year","-0.2384"
"1973-03-07","N","5 year","-0.2367"
"1973-03-08","N","5 year","-0.2354"
"1973-03-09","N","5 year","-0.2276"
"1973-03-12","N","5 year","-0.2188"
"1973-03-13","N","5 year","-0.2230"
"1973-03-14","N","5 year","-0.2229"
"1973-03-15","N","5 year","-0.2191"
"1973-03-16","N","5 year","-0.2116"
"1973-03-19","N","5 year","-0.1903"
"1973-03-20","N","5 year","-0.1887"
"1973-03-21","N","5 year","-0.1873"
"1973-03-22","N","5 year","-0.1780"
"1973-03-23","N","5 year","-0.1793"
"1973-03-26","N","5 year","-0.1909"
"1973-03-27","N","5 year","-0.2034"
"1973-03-28","N","5 year","-0.1982"
"1973-03-29","N","5 year","-0.2047"
"1973-03-30","N","5 year","-0.1983"
"1973-04-02","N","5 year","-0.1971"
"1973-04-03","N","5 year","-0.1902"
"1973-04-04","N","5 year","-0.1831"
"1973-04-05","N","5 year","-0.1740"
"1973-04-06","N","5 year","-0.1783"
"1973-04-09","N","5 year","-0.1837"
"1973-04-10","N","5 year","-0.1936"
"1973-04-11","N","5 year","-0.1991"
"1973-04-12","N","5 year","-0.1996"
"1973-04-13","N","5 year","-0.1883"
"1973-04-16","N","5 year","-0.1525"
"1973-04-17","N","5 year","-0.1486"
"1973-04-18","N","5 year","-0.1624"
"1973-04-19","N","5 year","-0.1632"
"1973-04-23","N","5 year","-0.1416"
"1973-04-24","N","5 year","-0.1293"
"1973-04-25","N","5 year","-0.1080"
"1973-04-26","N","5 year","-0.1108"
"1973-04-27","N","5 year","-0.1060"
"1973-04-30","N","5 year","-0.0870"
"1973-05-01","N","5 year","-0.0881"
"1973-05-02","N","5 year","-0.1031"
"1973-05-03","N","5 year","-0.1267"
"1973-05-04","N","5 year","-0.1358"
"1973-05-07","N","5 year","-0.1297"
"1973-05-08","N","5 year","-0.1354"
"1973-05-09","N","5 year","-0.1317"
"1973-05-10","N","5 year","-0.1243"
"1973-05-11","N","5 year","-0.1014"
"1973-05-14","N","5 year","-0.0674"
"1973-05-15","N","5 year","-0.0733"
"1973-05-16","N","5 year","-0.0665"
"1973-05-17","N","5 year","-0.0565"
"1973-05-18","N","5 year","-0.0504"
