Date,Cumulative Total Return (Net Dividends)
1977-02-25,497.1188
1977-02-28,499.1597
1977-03-01,504.2017
1977-03-02,502.581
1977-03-03,505.5222
1977-03-04,507.443
1977-03-07,507.7431
1977-03-08,505.4622
1977-03-09,500.8403
1977-03-10,504.2617
1977-03-11,504.1417
1977-03-14,508.7635
1977-03-15,512.1249
1977-03-16,513.2653
1977-03-17,512.7251
1977-03-18,511.4046
1977-03-21,508.1032
1977-03-22,506.2425
1977-03-23,501.4406
1977-03-24,498.4394
1977-03-25,494.5978
1977-03-28,494.2377
1977-03-29,498.3794
1977-03-30,491.4766
1977-03-31,490.7563
1977-04-01,495.4982
1977-04-04,489.6158
1977-04-05,488.2953
1977-04-06,487.6951
1977-04-07,490.3361
1977-04-11,493.5174
1977-04-12,501.1404
1977-04-13,501.2005
1977-04-14,506.2425
1977-04-15,506.4826
1977-04-18,503.4814
1977-04-19,500.6603
1977-04-20,502.6411
1977-04-21,498.7395
1977-04-22,490.8763
1977-04-25,483.1332
1977-04-26,482.8932
1977-04-27,487.9952
1977-04-28,489.4358
1977-04-29,490.8763
1977-05-02,493.8175
1977-05-03,496.8187
1977-05-04,500
1977-05-05,500.9004
1977-05-06,497.1789
1977-05-09,495.3181
1977-05-10,497.0588
1977-05-11,492.9172
1977-05-12,492.617
1977-05-13,494.4178
1977-05-16,497.0588
1977-05-17,498.8596
1977-05-18,502.0408
1977-05-19,499.5198
1977-05-20,496.9388
1977-05-23,489.1357
1977-05-24,486.2545
1977-05-25,480.8524
1977-05-26,482.2929
1977-05-27,477.8511
1977-05-31,476.9508
1977-06-01,481.8127
1977-06-02,480.6723
1977-06-03,486.3745
1977-06-06,483.6134
1977-06-07,486.6147
1977-06-08,489.4358
1977-06-09,489.0756
1977-06-10,490.9964
1977-06-13,492.6771
1977-06-14,499.3997
1977-06-15,497.8992
1977-06-16,499.3397
1977-06-17,500.06
1977-06-20,502.7611
1977-06-21,504.6819
1977-06-22,503.0012
1977-06-23,503.9616
1977-06-24,507.383
1977-06-27,506.1224
1977-06-28,501.0804
1977-06-29,500.9004
1977-06-30,503.1212
1977-07-01,500.8403
1977-07-05,500.7803
1977-07-06,497.7191
1977-07-07,494.2377
1977-07-08,498.9796
1977-07-11,497.539
1977-07-12,496.9388
1977-07-13,497.7791
1977-07-15,501.3205
1977-07-18,505.9424
1977-07-19,510.9844
1977-07-20,510.6242
1977-07-21,509.7839
1977-07-22,510.2641
1977-07-25,505.3421
1977-07-26,501.8607
1977-07-27,492.0768
1977-07-28,492.9772
1977-07-29,493.3373
1977-08-01,494.958
1977-08-02,491.2365
1977-08-03,490.4562
1977-08-04,492.6771
1977-08-05,492.7971
1977-08-08,488.1753
1977-08-09,488.5354
1977-08-10,493.7575
1977-08-11,489.1957
1977-08-12,487.515
1977-08-15,489.3157
1977-08-16,486.6147
1977-08-17,486.6747
1977-08-18,486.3145
1977-08-19,485.2941
1977-08-22,486.9748
1977-08-23,485.9544
1977-08-24,483.6134
1977-08-25,477.1309
1977-08-26,476.5906
1977-08-29,481.7527
1977-08-30,478.5114
1977-08-31,480.8524
1977-09-01,481.2125
1977-09-02,484.934
1977-09-06,486.4946
1977-09-07,488.2953
1977-09-08,483.9136
1977-09-09,478.4514
1977-09-12,476.4106
1977-09-13,476.7707
1977-09-14,479.5318
1977-09-15,481.0324
1977-09-16,479.1116
1977-09-19,475.3301
1977-09-20,475.5702
1977-09-21,470.8283
1977-09-22,470.7683
1977-09-23,470.4682
1977-09-26,472.509
1977-09-27,471.6687
1977-09-28,472.0888
1977-09-29,475.3301
1977-09-30,479.4118
1977-10-03,480.6723
1977-10-04,476.4106
1977-10-05,474.3097
1977-10-06,476.5306
1977-10-07,476.0504
1977-10-10,474.7299
1977-10-11,469.8079
1977-10-12,464.4658
1977-10-13,460.9844
1977-10-14,461.5846
1977-10-17,461.0444
1977-10-18,460.9844
1977-10-19,454.5018
1977-10-20,456.2425
1977-10-21,454.1417
1977-10-24,450
1977-10-25,446.2185
1977-10-26,452.8211
1977-10-27,454.2617
1977-10-28,455.8824
1977-10-31,454.2617
1977-11-01,448.3193
1977-11-02,444.4778
1977-11-03,444.7779
1977-11-04,449.6999
1977-11-07,453.9616
1977-11-08,454.982
1977-11-09,458.1032
1977-11-10,468.4874
1977-11-11,476.1104
1977-11-14,472.1489
1977-11-15,475.8103
1977-11-16,472.9292
1977-11-17,471.1885
1977-11-18,472.2089
1977-11-21,471.7287
1977-11-22,476.7707
1977-11-23,479.1717
1977-11-25,480.3722
1977-11-28,476.4706
1977-11-29,467.527
1977-11-30,469.2077
1977-12-01,468.3673
1977-12-02,468.2473
1977-12-05,465.8463
1977-12-06,457.2029
1977-12-07,456.9028
1977-12-08,457.9832
1977-12-09,462.1248
1977-12-12,462.0048
1977-12-13,461.5846
1977-12-14,464.4058
1977-12-15,461.5246
1977-12-16,460.6242
1977-12-19,456.3625
1977-12-20,455.2221
1977-12-21,458.5234
1977-12-22,463.0252
1977-12-23,468.3673
1977-12-27,468.3673
1977-12-28,468.7275
1977-12-29,469.868
1977-12-30,470.8283
1978-01-03,463.1453
1978-01-04,461.3445
1978-01-05,456.6627
1978-01-06,449.94
1978-01-09,444.0576
1978-01-10,441.2365
1978-01-11,438.6555
1978-01-12,439.1357
1978-01-13,438.3553
1978-01-16,436.7947
1978-01-17,439.4958
1978-01-18,443.5774
1978-01-19,440.7563
1978-01-20,439.5558
1978-01-23,435.6543
1978-01-24,435.7143
1978-01-25,436.5546
1978-01-26,431.6927
1978-01-27,431.6927
1978-01-30,436.2545
1978-01-31,435.7143
1978-02-01,439.7959
1978-02-02,440.9964
1978-02-03,437.9352
1978-02-06,437.2149
1978-02-07,442.1969
1978-02-08,445.1981
1978-02-09,442.0168
1978-02-10,440.6963
1978-02-13,439.3758
1978-02-14,434.4538
1978-02-15,433.1933
1978-02-16,428.6915
1978-02-17,427.9712
1978-02-21,425.7503
1978-02-22,425.5702
1978-02-23,426.0504
1978-02-24,431.1525
1978-02-27,426.5306
1978-02-28,422.449
1978-03-01,423.3493
1978-03-02,424.1296
1978-03-03,424.91
1978-03-06,421.6086
1978-03-07,424.3698
1978-03-08,424.2497
1978-03-09,427.551
1978-03-10,433.4934
1978-03-13,433.9136
1978-03-14,436.3145
1978-03-15,434.934
1978-03-16,437.2749
1978-03-17,441.4166
1978-03-20,445.1381
1978-03-21,438.9556
1978-03-22,437.0348
1978-03-23,436.3745
1978-03-27,433.4334
1978-03-28,437.2149
1978-03-29,438.0552
1978-03-30,436.6747
1978-03-31,435.4742
1978-04-03,430.9724
1978-04-04,433.3734
1978-04-05,438.0552
1978-04-06,438.9556
1978-04-07,441.2365
1978-04-10,443.1573
1978-04-11,441.7167
1978-04-12,440.8763
1978-04-13,446.0984
1978-04-14,457.7431
1978-04-17,466.9268
1978-04-18,460.8043
1978-04-19,463.3853
1978-04-20,467.467
1978-04-21,466.2665
1978-04-24,474.8499
1978-04-25,480.072
1978-04-26,481.1525
1978-04-27,475.3902
1978-04-28,481.2125
1978-05-01,486.2545
1978-05-02,483.7335
1978-05-03,477.7911
1978-05-04,475.8103
1978-05-05,479.4118
1978-05-08,477.3709
1978-05-09,475.6302
1978-05-10,475.7503
1978-05-11,483.4334
1978-05-12,488.6555
1978-05-15,492.7971
1978-05-16,496.3385
1978-05-17,497.8391
1978-05-18,491.9568
1978-05-19,488.9556
1978-05-22,494.7779
1978-05-23,488.5354
1978-05-24,482.7131
1978-05-25,481.0324
1978-05-26,479.7119
1978-05-30,481.3925
1978-05-31,483.9736
1978-06-01,484.3337
1978-06-02,489.0756
1978-06-05,499.94
1978-06-06,502.1609
1978-06-07,500.9604
1978-06-08,501.5006
1978-06-09,499.8199
1978-06-12,497.539
1978-06-13,497.6591
1978-06-14,497.1188
1978-06-15,490.2761
1978-06-16,484.7539
1978-06-19,485.1741
1978-06-20,479.2917
1978-06-21,476.2905
1978-06-22,477.6711
1978-06-23,475.3301
1978-06-26,467.8271
1978-06-27,470.108
1978-06-28,472.6291
1978-06-29,473.6494
1978-06-30,473.4094
1978-07-03,470.7683
1978-07-05,465.8463
1978-07-06,466.1465
1978-07-07,469.5678
1978-07-10,471.8487
1978-07-11,475.8103
1978-07-12,477.6711
1978-07-13,477.7311
1978-07-14,485.7143
1978-07-17,486.9148
1978-07-18,481.4526
1978-07-19,488.9556
1978-07-20,488.4154
1978-07-21,486.7347
1978-07-24,486.5546
1978-07-25,490.8763
1978-07-26,494.7179
1978-07-27,497.479
1978-07-28,500.2401
1978-07-31,504.3217
1978-08-01,504.2017
1978-08-02,517.7671
1978-08-03,521.3085
1978-08-04,523.7695
1978-08-07,521.5486
1978-08-08,524.3098
1978-08-09,527.2509
1978-08-10,522.2089
1978-08-11,524.0096
1978-08-14,524.0696
1978-08-15,523.3494
1978-08-16,528.1512
1978-08-17,530.7323
1978-08-18,528.6315
1978-08-21,523.5894
1978-08-22,526.1105
1978-08-23,529.7119
1978-08-24,530.7323
1978-08-25,529.6519
1978-08-28,524.0096
1978-08-29,520.5883
1978-08-30,521.2485
1978-08-31,519.988
1978-09-01,522.3289
1978-09-05,527.1909
1978-09-06,532.533
1978-09-07,532.7731
1978-09-08,540.9964
1978-09-11,542.1368
1978-09-12,542.1969
1978-09-13,538.2953
1978-09-14,530.8524
1978-09-15,524.97
1978-09-18,519.5078
1978-09-19,515.4261
1978-09-20,510.6242
1978-09-21,511.6447
1978-09-22,511.2845
1978-09-25,511.4046
1978-09-26,515.9664
1978-09-27,510.2041
1978-09-28,512.0048
1978-09-29,515.4862
1978-10-02,518.0072
1978-10-03,515.8463
1978-10-04,518.6074
1978-10-05,519.8679
1978-10-06,521.3685
1978-10-09,527.7911
1978-10-10,527.0108
1978-10-11,532.593
1978-10-12,529.5318
1978-10-13,528.2113
1978-10-16,515.9064
1978-10-17,507.8031
1978-10-18,503.1813
1978-10-19,496.2185
1978-10-20,487.9352
1978-10-23,489.3157
1978-10-24,485.1741
1978-10-25,484.0936
1978-10-26,476.4106
1978-10-27,467.7671
1978-10-30,470.5882
1978-10-31,459.1237
1978-11-01,481.3325
1978-11-02,473.8896
1978-11-03,477.3109
1978-11-06,471.3686
1978-11-07,463.3253
1978-11-08,466.9268
1978-11-09,466.7467
1978-11-10,468.8475
1978-11-13,459.0036
1978-11-14,455.1621
1978-11-15,456.4826
1978-11-16,462.485
1978-11-17,466.7467
1978-11-20,471.7287
1978-11-21,470.2881
1978-11-22,473.1093
1978-11-24,474.97
1978-11-27,476.1705
1978-11-28,471.1284
1978-11-29,462.7251
1978-11-30,468.4274
1978-12-01,477.9112
1978-12-04,477.1309
1978-12-05,484.874
1978-12-06,485.1741
1978-12-07,482.7131
1978-12-08,480.012
1978-12-11,482.8932
1978-12-12,479.7719
1978-12-13,476.5906
1978-12-14,476.4706
1978-12-15,472.2089
1978-12-18,460.8643
1978-12-19,465.6663
1978-12-20,468.3073
1978-12-21,468.4874
1978-12-22,478.0912
1978-12-26,485.3542
1978-12-27,480.1921
1978-12-28,477.9112
1978-12-29,476.8907
1979-01-02,480.6122
1979-01-03,487.0348
1979-01-04,491.7167
1979-01-05,495.018
1979-01-08,493.0372
1979-01-09,496.2185
1979-01-10,492.8571
1979-01-11,494.8379
1979-01-12,499.8199
1979-01-15,504.3817
1979-01-16,496.9988
1979-01-17,497.1188
1979-01-18,498.5594
1979-01-19,498.7395
1979-01-22,499.6399
1979-01-23,503.8415
1979-01-24,501.2005
1979-01-25,507.383
1979-01-26,511.4046
1979-01-29,509.5438
1979-01-30,506.5426
1979-01-31,499.8199
1979-02-01,500
1979-02-02,497.2389
1979-02-05,488.7755
1979-02-06,488.5354
1979-02-07,483.1933
1979-02-08,486.1345
1979-02-09,487.455
1979-02-12,489.4358
1979-02-13,493.8175
1979-02-14,493.4574
1979-02-15,492.617
1979-02-16,492.2569
1979-02-20,496.7587
1979-02-21,494.6579
1979-02-22,490.2161
1979-02-23,486.9148
1979-02-26,486.2545
1979-02-27,477.0108
1979-02-28,477.9112
1979-03-01,481.6327
1979-03-02,482.0528
1979-03-05,488.5954
1979-03-06,487.455
1979-03-07,490.8763
1979-03-08,497.7191
1979-03-09,497.479
1979-03-12,498.2593
1979-03-13,499.2797
1979-03-14,498.4994
1979-03-15,499.3997
1979-03-16,504.3817
1979-03-19,506.6026
1979-03-20,503.2413
1979-03-21,507.7431
1979-03-22,510.2641
1979-03-23,509.8439
1979-03-26,506.4826
1979-03-27,515.126
1979-03-28,512.9652
1979-03-29,512.425
1979-03-30,509.7839
1979-04-02,505.6422
1979-04-03,514.6459
1979-04-04,516.1465
1979-04-05,519.8079
1979-04-06,519.3278
1979-04-09,517.467
1979-04-10,520.2881
1979-04-11,514.1057
1979-04-12,512.2449
1979-04-16,506.9628
1979-04-17,507.6831
1979-04-18,510.4442
1979-04-19,507.9232
1979-04-20,507.623
1979-04-23,509.6639
1979-04-24,513.4454
1979-04-25,515.2461
1979-04-26,512.3049
1979-04-27,511.0444
1979-04-30,510.8043
1979-05-01,510.3241
1979-05-02,510.5642
1979-05-03,511.1044
1979-05-04,504.3817
1979-05-07,494.3578
1979-05-08,495.2581
1979-05-09,496.9988
1979-05-10,491.3565
1979-05-11,491.3565
1979-05-14,488.5954
1979-05-15,489.0756
1979-05-16,490.7563
1979-05-17,499.8799
1979-05-18,499.8199
1979-05-21,501.0804
1979-05-22,503.3013
1979-05-23,499.5198
1979-05-24,499.8199
1979-05-25,501.5606
1979-05-29,500.5402
1979-05-30,494.8979
1979-05-31,494.7179
1979-06-01,495.2581
1979-06-04,496.1585
1979-06-05,503.9616
1979-06-06,508.0432
1979-06-07,510.9844
1979-06-08,509.1837
1979-06-11,511.7047
1979-06-12,517.3469
1979-06-13,514.1057
1979-06-14,513.4454
1979-06-15,512.7851
1979-06-18,509.6039
1979-06-19,509.7239
1979-06-20,510.024
1979-06-21,512.7851
1979-06-22,516.0864
1979-06-25,512.7851
1979-06-26,510.2041
1979-06-27,513.8655
1979-06-28,517.0468
1979-06-29,517.7071
1979-07-02,512.1849
1979-07-03,512.7851
1979-07-05,514.8259
1979-07-06,521.9688
1979-07-09,527.0708
1979-07-10,525.4502
1979-07-11,522.0888
1979-07-12,516.3865
1979-07-13,514.1656
1979-07-16,516.6866
1979-07-17,511.2245
1979-07-18,510.3842
1979-07-19,509.904
1979-07-20,511.1645
1979-07-23,509.7839
1979-07-24,512.0648
1979-07-25,518.7275
1979-07-26,518.8475
1979-07-27,518.8475
1979-07-30,519.1476
1979-07-31,523.1093
1979-08-01,525.2701
1979-08-02,524.8499
1979-08-03,524.4898
1979-08-06,526.0504
1979-08-07,534.1537
1979-08-08,536.1345
1979-08-09,533.1933
1979-08-10,538.6555
1979-08-13,544.7779
1979-08-14,545.3782
1979-08-15,549.7599
1979-08-16,548.7995
1979-08-17,550.06
1979-08-20,553.2413
1979-08-21,553.7215
1979-08-22,554.2017
1979-08-23,552.0408
1979-08-24,551.8607
1979-08-27,555.1021
1979-08-28,554.3818
1979-08-29,554.3818
1979-08-30,554.3818
1979-08-31,556.1825
1979-09-04,544.8979
1979-09-05,538.6555
1979-09-06,541.3566
1979-09-07,546.2185
1979-09-10,549.2797
1979-09-11,545.3181
1979-09-12,547.1789
1979-09-13,547.3589
1979-09-14,552.8211
1979-09-17,553.3013
1979-09-18,548.2593
1979-09-19,549.94
1979-09-20,563.3253
1979-09-21,563.0852
1979-09-24,557.9232
1979-09-25,558.3433
1979-09-26,560.024
1979-09-27,561.5246
1979-09-28,556.1825
1979-10-01,551.6207
1979-10-02,557.8031
1979-10-03,557.8031
1979-10-04,561.2845
1979-10-05,567.8871
1979-10-08,559.5438
1979-10-09,540.036
1979-10-10,532.0528
1979-10-11,530.5522
1979-10-12,527.1909
1979-10-15,520.4081
1979-10-16,519.3878
1979-10-17,520.5883
1979-10-18,521.9088
1979-10-19,509.8439
1979-10-22,504.5018
1979-10-23,501.9208
1979-10-24,502.8812
1979-10-25,500.2401
1979-10-26,503.6615
1979-10-29,504.5018
1979-10-30,516.2665
1979-10-31,511.1645
1979-11-01,515.6663
1979-11-02,515.3062
1979-11-05,511.1645
1979-11-06,507.443
1979-11-07,499.4598
1979-11-08,502.0408
1979-11-09,509.3037
1979-11-12,521.3085
1979-11-13,517.8871
1979-11-14,520.5883
1979-11-15,525.03
1979-11-16,522.9892
1979-11-19,525.6302
1979-11-20,522.389
1979-11-21,523.5894
1979-11-23,528.2713
1979-11-26,541.0564
1979-11-27,538.5354
1979-11-28,540.8763
1979-11-29,541.1165
1979-11-30,537.2149
1979-12-03,535.2341
1979-12-04,540.9964
1979-12-05,543.7575
1979-12-06,548.2593
1979-12-07,545.3782
1979-12-10,546.2785
1979-12-11,545.1981
1979-12-12,545.3782
1979-12-13,546.2785
1979-12-14,553.7815
1979-12-17,556.2425
1979-12-18,550.06
1979-12-19,549.4598
1979-12-20,549.8199
1979-12-21,545.7983
1979-12-24,546.2185
1979-12-26,546.9388
1979-12-27,548.0192
1979-12-28,547.2989
1979-12-31,547.8992
1980-01-02,534.8139
1980-01-03,531.5726
1980-01-04,539.3757
1980-01-07,541.1165
1980-01-08,553.9616
1980-01-09,554.5618
1980-01-10,559.6038
1980-01-11,559.7839
1980-01-14,562.545
1980-01-15,567.1069
1980-01-16,566.5667
1980-01-17,564.4658
1980-01-18,566.6866
1980-01-21,572.8691
1980-01-22,569.3278
1980-01-23,580.9124
1980-01-24,582.473
1980-01-25,581.9328
1980-01-28,589.3757
1980-01-29,584.6938
1980-01-30,591.4766
1980-01-31,585.2341
1980-02-01,590.9964
1980-02-04,586.4946
1980-02-05,588.2353
1980-02-06,594.5978
1980-02-07,597.9592
1980-02-08,607.9832
1980-02-11,603.0012
1980-02-12,607.683
1980-02-13,610.9244
1980-02-14,600.6002
1980-02-15,592.7371
1980-02-19,587.8751
1980-02-20,599.0996
1980-02-21,591.9568
1980-02-22,590.5162
1980-02-25,580.2521
1980-02-26,584.1537
1980-02-27,574.5498
1980-02-28,574.3698
1980-02-29,585.1741
1980-03-03,578.1813
1980-03-04,579.8692
1980-03-05,569.9225
1980-03-06,554.9724
1980-03-07,544.4229
1980-03-10,542.0719
1980-03-11,549.7278
1980-03-12,544.2421
1980-03-13,536.7067
1980-03-14,535.5613
1980-03-17,516.4517
1980-03-18,527.5438
1980-03-19,528.8097
1980-03-20,521.636
1980-03-21,516.7531
1980-03-24,498.4874
1980-03-25,497.9449
1980-03-26,494.8705
1980-03-27,492.0975
1980-03-28,506.927
1980-03-31,518.5616
1980-04-01,519.1069
1980-04-02,522.1364
1980-04-03,518.9251
1980-04-07,507.0495
1980-04-08,513.1691
1980-04-09,524.7418
1980-04-10,530.619
1980-04-11,528.8619
1980-04-14,523.1058
1980-04-15,521.8334
1980-04-16,515.2292
1980-04-17,512.2603
1980-04-18,509.2308
1980-04-21,504.6865
1980-04-22,526.6807
1980-04-23,528.4984
1980-04-24,532.5579
1980-04-25,537.1627
1980-04-28,540.071
1980-04-29,541.404
1980-04-30,547.16
1980-05-01,542.1064
1980-05-02,542.8371
1980-05-05,547.7079
1980-05-06,546.9164
1980-05-07,552.5789
1980-05-08,546.1858
1980-05-09,537.6008
1980-05-12,537.9662
1980-05-13,547.2209
1980-05-14,550.5696
1980-05-15,551.4221
1980-05-16,553.614
1980-05-19,555.5623
1980-05-20,555.2579
1980-05-21,555.8668
1980-05-22,563.7211
1980-05-23,573.5237
1980-05-27,578.2729
1980-05-28,582.2914
1980-05-29,571.3927
1980-05-30,580.4648
1980-06-02,577.5286
1980-06-03,575.9993
1980-06-04,588.8452
1980-06-05,589.8851
1980-06-06,592.4543
1980-06-09,595.574
1980-06-10,601.3852
1980-06-11,609.7045
1980-06-12,606.6459
1980-06-13,608.4199
1980-06-16,610.1326
1980-06-17,609.7656
1980-06-18,611.1725
1980-06-19,601.3852
1980-06-20,597.715
1980-06-23,600.4677
1980-06-24,604.3214
1980-06-25,613.9864
1980-06-26,610.7444
1980-06-27,609.5821
1980-06-30,601.9969
1980-07-01,606.2369
1980-07-02,610.8456
1980-07-03,621.7836
1980-07-07,626.8839
1980-07-08,624.1187
1980-07-09,624.9789
1980-07-10,618.6497
1980-07-11,624.1187
1980-07-14,637.4532
1980-07-15,633.0903
1980-07-16,635.1181
1980-07-17,646.2404
1980-07-18,649.9274
1980-07-21,652.8155
1980-07-22,650.8491
1980-07-23,649.2515
1980-07-24,648.3912
1980-07-25,642.1848
1980-07-28,646.179
1980-07-29,652.1396
1980-07-30,651.0949
1980-07-31,650.8491
1980-08-01,648.0104
1980-08-04,646.591
1980-08-05,645.1099
1980-08-06,650.1086
1980-08-07,660.9082
1980-08-08,662.8212
1980-08-11,670.0416
1980-08-12,663.9321
1980-08-13,660.7847
1980-08-14,672.942
1980-08-15,675.8425
1980-08-18,661.4636
1980-08-19,656.5883
1980-08-20,663.8087
1980-08-21,674.238
1980-08-22,677.6938
1980-08-25,672.3866
1980-08-26,670.4118
1980-08-27,662.2658
1980-08-28,653.3793
1980-08-29,658.4397
1980-09-02,666.8062
1980-09-03,681.618
1980-09-04,677.2798
1980-09-05,673.9332
1980-09-08,664.2033
1980-09-09,668.9133
1980-09-10,673.4994
1980-09-11,678.7672
1980-09-12,678.0236
1980-09-15,678.8292
1980-09-16,685.4604
1980-09-17,698.6609
1980-09-18,695.7482
1980-09-19,701.0159
1980-09-22,708.1429
1980-09-23,702.1315
1980-09-24,707.957
1980-09-25,697.7313
1980-09-26,683.0435
1980-09-29,665.6287
1980-09-30,680.7504
1980-10-01,691.1429
1980-10-02,697.1171
1980-10-03,704.8338
1980-10-06,719.7692
1980-10-07,715.2264
1980-10-08,719.2714
1980-10-09,715.4753
1980-10-10,710.808
1980-10-13,721.6362
1980-10-14,721.5739
1980-10-15,732.0287
1980-10-16,722.8185
1980-10-17,718.4624
1980-10-20,725.2455
1980-10-21,720.4538
1980-10-22,720.9517
1980-10-23,706.0784
1980-10-24,708.0698
1980-10-27,695.8103
1980-10-28,696.8682
1980-10-29,695.997
1980-10-30,685.9156
1980-10-31,696.5571
1980-11-03,706.368
1980-11-05,720.6781
1980-11-06,705.5556
1980-11-07,707.2428
1980-11-10,709.1175
1980-11-11,720.2407
1980-11-12,741.0498
1980-11-13,752.9229
1980-11-14,757.0472
1980-11-17,760.7966
1980-11-18,772.9821
1980-11-19,768.9827
1980-11-20,777.3563
1980-11-21,769.2952
1980-11-24,764.296
1980-11-25,770.6699
1980-11-26,775.9191
1980-11-28,781.4182
1980-12-01,760.6561
1980-12-02,759.1506
1980-12-03,757.5198
1980-12-04,756.0771
1980-12-05,740.7094
1980-12-08,719.2573
1980-12-09,718.4418
1980-12-10,704.5168
1980-12-11,698.8715
1980-12-12,710.6011
1980-12-15,711.9811
1980-12-16,719.1945
1980-12-17,733.5587
1980-12-18,734.2487
1980-12-19,738.6394
1980-12-22,751.6863
1980-12-23,748.6755
1980-12-24,752.3135
1980-12-26,756.6416
1980-12-29,746.9819
1980-12-30,748.8636
1980-12-31,754.8226
1981-01-02,758.4746
1981-01-05,768.738
1981-01-06,769.6825
1981-01-07,750.5409
1981-01-08,737.8218
1981-01-09,740.4664
1981-01-12,740.7183
1981-01-13,739.27
1981-01-14,740.4034
1981-01-15,745.1259
1981-01-16,748.589
1981-01-19,746.0704
1981-01-20,728.9437
1981-01-21,727.1177
1981-01-22,720.1915
1981-01-23,720.0026
1981-01-26,717.5469
1981-01-27,725.6065
1981-01-28,720.6952
1981-01-29,720.0655
1981-01-30,719.058
1981-02-02,702.3671
1981-02-03,712.1667
1981-02-04,712.9886
1981-02-05,719.5638
1981-02-06,725.6965
1981-02-09,717.2878
1981-02-10,717.0981
1981-02-11,710.7758
1981-02-12,705.9708
1981-02-13,702.8097
1981-02-17,708.0572
1981-02-18,712.2932
1981-02-19,700.4704
1981-02-20,700.2807
1981-02-23,705.1489
1981-02-24,705.4018
1981-02-25,712.5461
1981-02-26,722.5353
1981-02-27,733.2833
1981-03-02,737.9807
1981-03-03,728.7763
1981-03-04,730.6807
1981-03-05,724.7772
1981-03-06,724.2693
1981-03-09,732.3311
1981-03-10,728.1415
1981-03-11,724.9041
1981-03-12,745.4712
1981-03-13,744.9634
1981-03-16,754.9295
1981-03-17,750.1051
1981-03-18,752.0095
1981-03-19,747.1851
1981-03-20,751.1208
1981-03-23,761.3408
1981-03-24,754.866
1981-03-25,770.3548
1981-03-26,765.0226
1981-03-27,754.7391
1981-03-30,752.3904
1981-03-31,766.6096
1981-04-01,770.2416
1981-04-02,768.6486
1981-04-03,763.3597
1981-04-06,753.4193
1981-04-07,753.2918
1981-04-08,759.6639
1981-04-09,758.1346
1981-04-10,757.1151
1981-04-13,748.449
1981-04-14,745.4541
1981-04-15,754.9485
1981-04-16,758.3258
1981-04-20,763.1049
1981-04-21,755.3309
1981-04-22,754.7574
1981-04-23,753.483
1981-04-24,761.1295
1981-04-27,763.296
1981-04-28,755.9681
1981-04-29,747.8118
1981-04-30,749.8508
1981-05-01,749.275
1981-05-04,736.157
1981-05-05,733.9174
1981-05-06,736.8609
1981-05-07,742.556
1981-05-08,742.492
1981-05-11,730.014
1981-05-12,736.4769
1981-05-13,735.3891
1981-05-14,740.0604
1981-05-15,745.7555
1981-05-18,748.1231
1981-05-19,745.2436
1981-05-20,744.6677
1981-05-21,743.0679
1981-05-22,740.3803
1981-05-26,749.5949
1981-05-27,755.9939
1981-05-28,753.9462
1981-05-29,752.0265
1981-06-01,750.8698
1981-06-02,739.3672
1981-06-03,739.9456
1981-06-04,741.5521
1981-06-05,749.6489
1981-06-08,749.7774
1981-06-09,748.0424
1981-06-10,750.2915
1981-06-11,759.4807
1981-06-12,757.8099
1981-06-15,758.5811
1981-06-16,749.199
1981-06-17,756.7175
